101;REPRESA / TERMINAL CENTRAL (RADIAL);237;PQ. NOVO HORIZONTE / JD. AQUÁRIUS (CIRCULAR NO JD. AQUÁRIUS) 
102;ALIMENTADORA JAGUARI / VILA DIRCE (CIRCULAR NO JAGUARI) ;240;NOVO HORIZONTE / CAMPO DOS ALEMÃES (CIRCULAR NO CAMPO DOS ALEMÃES)
103;COSTINHA / TERMINAL CENTRAL (RADIAL) ;242;MAJESTIC / PRAÇA AFONSO PENA (CIRCULAR NO CENTRO)
104;ALIMENTADORA VARGEM GRANDE / ALTO DA PONTE  (CIRCULAR NO ALTO DA PONTE);243;SANTA MARIA / JOSÉ LONGO (CIRCULAR NO CENTRO) (VIA JD. SÃO JOSÉ, COQUEIRO E FREI GALVÃO)
105;BAIRRO DOS FREITAS / AV. ENG. FRANCISCO JOSÉ LONGO (CIRCULAR NO CENTRO);244;JARDIM SÃO JOSÉ / TERMINAL CENTRAL (CIRCULAR NO CENTRO)
107;ALTOS DA VL. PAIVA / AV. ENG. FRANCISCO JOSÉ LONGO (CIRCULAR NO CENTRO);245;CORREDOR LESTE 1 / CENTRO (CIRCULAR NO CENTRO)
108;CANINDÚ – VIA VL. CÂNDIDA / RODOVIÁRIA (CIRCULAR NO BAIRRO);246;ALIMENTADORA DOM BOSCO / TANCREDO NEVES - VIA SANTA HELENA (CIRCULAR NO SANTA MARIA)
111;VALE DOS PINHEIROS / MONTE CASTELO (CIRCULAR NO MONTE CASTELO);250;PQ. NOVO HORIZONTE CORUJÃO (CIRCULAR NO BAIRRO)
112;VL. TEREZINHA / CTA (CIRCULAR NO CTA);251;EUGÊNIO DE MELO CORUJÃO (CIRCULAR NO BAIRRO)
115;VL. DIRCE - ALTOS DE SANTANA / AV. ENG. FRANCISCO JOSÉ LONGO  (CIRCULAR NO CENTRO);252;JD. UIRÁ CORUJÃO (CIRCULAR NO BAIRRO)
116;TAQUARI / RODOVIÁRIA (RADIAL);300;ALIMENTADORA COLONIAL / CH. REUNIDAS (CIRCULAR NO COLONIAL)
117;MORUMBI / AQUÁRIUS (CIRCULAR NO MORUMBI);302;PUTIM - VIA TAMOIOS / PRAÇA AFONSO PENA (CIRCULAR NO CENTRO)
118;ALIMENTADORA SERTÃOZINHO / ALTO DA PONTE (CIRCULAR NO ALTO DA PONTE);303;COLONIAL / RODOVIÁRIA (CIRCULAR NO COLONIAL)
119;COLONIAL / AQUÁRIUS (CIRCULAR NO COLONIAL);304;COLONIAL / PRAÇA AFONSO PENA (CIRCULAR NO COLONIAL)
121;URBANOVA-ESPLANADA / TERMINAL CENTRAL (CIRCULAR NO URBANOVA);305;JD. SÃO JUDAS TADEU / TERMINAL CENTRAL (CIRCULAR NO BAIRRO)
122;ALTOS DE SANTANA / PQ. INDUSTRIAL (CIRCULAR NO PQ. INDUSTRIAL);306;LIMOEIRO - DUTRA / TERMINAL CENTRAL (RADIAL)
124;BUQUIRINHA II / AV. DR JOÃO GUILHERMINO (CIRCULAR NO CENTRO);307A;MORUMBI / TERMINAL CENTRAL – VIA ANEL VIÁRIO (CIRCULAR NO MORUMBI)
125;BUQUIRINHA / JD. AQUÁRIUS (CIRCULAR NO AQUÁRIUS);307B;ALIMENTADORA MORUMBI / SATÉLITE – VIA AV. ANDRÔMEDA (CIRCULAR NO MORUMBI)
128;URBANOVA-COLINAS / TERMINAL CENTRAL (CIRCULAR NO URBANOVA) ;308;TERMINAL CENTRAL / BQ DOS EUCALIPTOS (ANDRÔMEDA) (CIRCULAR NO BAIRRO)
130A;ALIMENTADORA SÃO FRANCISCO XAVIER / CACHOEIRA DO RONCADOR ;309;PQ. INDUSTRIAL / RODOVIÁRIA (CIRCULAR NO PQ. INDUSTRIAL)
130B;ALIMENTADORA CACHOEIRA DO RONCADOR / SÃO JOSÉ DOS CAMPOS;310;RESIDENCIAL UNIÃO – VIA JD. ORIENTE / TERMINAL CENTRAL (CIRCULAR NO CENTRO)
133;ALIMENTADORA NOVA REPÚBLICA / COLONIAL (CIRCULAR NO NOVA REPÚBLICA) ;311;LIMOEIRO - JD. DAS INDÚSTRIAS / PRAÇA AFONSO PENA (CIRCULAR NO CENTRO)
134;VALE DOS PINHEIROS / TERMINAL CENTRAL (CIRCULAR NO VALE DOS PINHEIROS);313;AQUÁRIUS-COLINAS / TERMINAL CENTRAL (CIRCULAR NO AQUÁRIUS)
135;ALIMENTADORA VALE SUL SHOPPING / CENTERVALE SHOPPING (CIRCULAR NO CENTERVALE SHOPPING);314;CH. REUNIDAS / TERMINAL CENTRAL (CIRCULAR NO BAIRRO)
140;CORREDOR NORTE 1 (CIRCULAR NO CENTRO);315;PARQUE INTERLAGOS / TERMINAL CENTRAL (CIRCULAR NO BAIRRO)
141;ALIMENTADORA SÃO JOÃO-SOBRADO / ALTO DA PONTE (RADIAL);316;TORRÃO DE OURO / TERMINAL CENTRAL (CIRCULAR NO BAIRRO)
142;CORREDOR SUL 2 (CIRCULAR NO TERMINAL CENTRAL);317;CAMPO DOS ALEMÃES / RODOVIÁRIA (CIRCULAR NO BAIRRO)
150;VL. PAIVA CORUJÃO (CIRCULAR NO BAIRRO);318;TERMINAL CENTRAL / D. PEDRO I (CIRCULAR NO BAIRRO)
160;ALIMENTADORA URBANOVA / ALPHAVILLE (CIRCULAR NO ALPHAVILLE);319;RODOVIÁRIA / D. PEDRO I (CIRCULAR NO BAIRRO)
200;ALIMENTADORA PQ TECNOLÓGICO / EUGÊNIO DE MELO (CIRCULAR NA FATEC);320;PQ. INDUSTRIAL-JD. DAS INDÚSTRIAS / PRAÇA AFONSO PENA (CIRCULAR NO BAIRRO)
201;TERMINAL CENTRAL / BAIRRINHO (CIRCULAR NO BAIRRO);321;ALIMENTADORA CAMPO DOS ALEMÃES / JARDIM SATÉLITE (CIRCULAR NO CAMPO DOS ALEMÃES)
202;BOM RETIRO / TERMINAL CENTRAL (CIRCULAR NO CENTRO);322;CAPUAVA / TERMINAL CENTRAL (RADIAL)
204A;PQ. NOVO HORIZONTE - VIA PEDRO A. CABRAL (CIRCULAR NO CENTRO);323;CAMPO DOS ALEMÃES / TERMINAL CENTRAL (CIRCULAR NO BAIRRO)
204B;PQ. NOVO HORIZONTE - VIA JOSÉ LONGO (CIRCULAR NO CENTRO);325;ALIMENTADORA BOSQUE DOS IPÊS / JARDIM SATÉLITE (VIA JD. SUL) (CIRCULAR NO SATÉLITE)
205;EUGÊNIO DE MELO-GALO BRANCO / PRAÇA AFONSO PENA (CIRCULAR NO CENTRO);327;RESIDENCIAL UNIÃO / PRAÇA AFONSO PENA (CIRCULAR NO CENTRO)
206;JD. SANTA INÊS / JOSÉ LONGO (CIRCULAR NO CENTRO);330;CORREDOR SUL 1 (CIRCULAR NO CENTRO)
208;JD. AEROPORTO / TERMINAL CENTRAL (CIRCULAR NO BAIRRO);331;CAMPO DOS ALEMÃES / AQUÁRIUS (CIRCULAR NO CAMPO DOS ALEMÃES)
209;JD. UIRÁ / TERMINAL CENTRAL (CIRCULAR NO BAIRRO);333;JD. SANTA ROSA – VIA SÃO JUDAS E COLINAS / TERMINAL CENTRAL (SEMI-EXPRESSO) (CIRCULAR NO CENTRO)
210;ALIMENTADORA JD. DIAMANTE / VILA INDUSTRIAL (CIRCULAR NA VILA INDUSTRIAL);334;JD. SÃO JUDAS TADEU / TERMINAL CENTRAL – VIA TECNASA (CIRCULAR NO BAIRRO)
211;JD. CALIFÓRNIA - VIA VISTA VERDE / SANTANA – VIA VL. CRISTINA (CIRCULAR EM SANTANA);335;VILA ADRIANA-EMHA II / PRAÇA AFONSO PENA (CIRCULAR NO CENTRO)
212;PUTIM / TERMINAL CENTRAL – VIA AV. DOS ASTRONAUTAS (CIRCULAR NO CENTRO);340A;ECO CAMPOS DE SÃO JOSÉ / TERMINAL CENTRAL (CIRCULAR NO CENTRO)SEMIEXPRESSA
214;VL. DO TESOURO - SEBASTIÃO GUALBERTO / AV. ENG. FRANCISCO JOSÉ LONGO (CIRCULAR NO CENTRO);340B;ECO CAMPOS DE SÃO JOSÉ / TERMINAL CENTRAL – AV. ENG. FCO. JOSÉ LONGO (CIRCULAR NO CENTRO) – SEMI EXPRESSA
215;VL. DO TESOURO / JD. AQUÁRIUS (CIRCULAR NO JD. AQUÁRIUS);341A;ECO CAMPOS DE SÃO JOSÉ / TERMINAL CENTRAL (CIRCULAR NO CENTRO)
216;SANTA MARIA / JOSÉ LONGO (VIA AV. TANCREDO NEVES) (CIRCULAR NO CENTRO);341B;ECO CAMPOS DE SÃO JOSÉ / AV. ENG. FCO. JOSÉ LONGO (CIRCULAR NO CENTRO)
219;JD. SANTA LUZIA / TERMINAL CENTRAL (CIRCULAR NO BAIRRO);342;ALIMENTADORA POUSADA DO VALE / ECO - CAMPOS DE SÃO JOSÉ (CIRCULAR NA POUSADA DO VALE)
222;GALO BRANCO / JD. AQUÁRIUS (CIRCULAR NO AQUÁRIUS);343;ALIMENTADORA SERROTE / ECO - CAMPOS DE SÃO JOSÉ  (CIRCULAR NA ECO)
225;GALO BRANCO / AV. SÃO JOSÉ - SEMI-EXPRESSA (CIRCULAR NO CENTRO);344;ALIMENTADORA CAMPOS DE SÃO JOSÉ / ECO CAMPOS DE SÃO JOSÉ (CIRCULAR NO CSJ)
229;TERMINAL CENTRAL / JD. UIRÁ – VIA PEDRO A. CABRAL (CIRCULAR NO BAIRRO);345;ALIMENTADORA MARIANA II / SANTA CECÍLIA II (CIRCULAR NO SANTA CECÍLIA II)
230;VL. DO TESOURO / JD. COLONIAL (CIRCULAR NO COLONIAL);349;ALIMENTADORA MONTERREY / ECO - CAMPOS DE SÃO JOSÉ (CIRCULAR NO BAIRRO)
231;VL. DO TESOURO / VL. DIRCE (CIRCULAR NA VILA DIRCE);350;COLONIAL CORUJÃO (CIRCULAR NO BAIRRO)
232;PQ. NOVO HORIZONTE / AV. SÃO JOSÉ (CIRCULAR NO CENTRO);LV01;LINHA VERDE – ESTAÇÃO TERMINAL SUL / ESTAÇÃO DUTRA
237;PQ. NOVO HORIZONTE / JD. AQUÁRIUS (CIRCULAR NO JD. AQUÁRIUS) 
240;NOVO HORIZONTE / CAMPO DOS ALEMÃES (CIRCULAR NO CAMPO DOS ALEMÃES)
242;MAJESTIC / PRAÇA AFONSO PENA (CIRCULAR NO CENTRO)
243;SANTA MARIA / JOSÉ LONGO (CIRCULAR NO CENTRO) (VIA JD. SÃO JOSÉ, COQUEIRO E FREI GALVÃO)
244;JARDIM SÃO JOSÉ / TERMINAL CENTRAL (CIRCULAR NO CENTRO)
245;CORREDOR LESTE 1 / CENTRO (CIRCULAR NO CENTRO)
246;ALIMENTADORA DOM BOSCO / TANCREDO NEVES - VIA SANTA HELENA (CIRCULAR NO SANTA MARIA)
250;PQ. NOVO HORIZONTE CORUJÃO (CIRCULAR NO BAIRRO)
251;EUGÊNIO DE MELO CORUJÃO (CIRCULAR NO BAIRRO)
252;JD. UIRÁ CORUJÃO (CIRCULAR NO BAIRRO)
300;ALIMENTADORA COLONIAL / CH. REUNIDAS (CIRCULAR NO COLONIAL)
302;PUTIM - VIA TAMOIOS / PRAÇA AFONSO PENA (CIRCULAR NO CENTRO)
303;COLONIAL / RODOVIÁRIA (CIRCULAR NO COLONIAL)
304;COLONIAL / PRAÇA AFONSO PENA (CIRCULAR NO COLONIAL)
305;JD. SÃO JUDAS TADEU / TERMINAL CENTRAL (CIRCULAR NO BAIRRO)
306;LIMOEIRO - DUTRA / TERMINAL CENTRAL (RADIAL)
307A;MORUMBI / TERMINAL CENTRAL – VIA ANEL VIÁRIO (CIRCULAR NO MORUMBI)
307B;ALIMENTADORA MORUMBI / SATÉLITE – VIA AV. ANDRÔMEDA (CIRCULAR NO MORUMBI)
308;TERMINAL CENTRAL / BQ DOS EUCALIPTOS (ANDRÔMEDA) (CIRCULAR NO BAIRRO)
309;PQ. INDUSTRIAL / RODOVIÁRIA (CIRCULAR NO PQ. INDUSTRIAL)
310;RESIDENCIAL UNIÃO – VIA JD. ORIENTE / TERMINAL CENTRAL (CIRCULAR NO CENTRO)
311;LIMOEIRO - JD. DAS INDÚSTRIAS / PRAÇA AFONSO PENA (CIRCULAR NO CENTRO)
